state,district,age_0_5,age_5_17,age_18_greater,total_enrolments,mbu_eligible,bio_age_5_17,bio_age_17_,total_bio_updates,mbu_compliance_ratio,mbu_gap,risk_category
Meghalaya,South West Garo Hills,2417.0,1656.0,883.0,4956.0,4073.0,2485.0,2430.0,4915.0,61.011539405843365,1588.0,Yellow (Moderate Risk)
Meghalaya,South West Khasi Hills,789.0,1543.0,1114.0,3446.0,2332.0,1894.0,1538.0,3432.0,81.21783876500858,438.0,Green (Compliant)
Meghalaya,West Garo Hills,4545.0,6790.0,4540.0,15875.0,11335.0,8275.0,25195.0,33470.0,73.00397000441112,3060.0,Yellow (Moderate Risk)
Meghalaya,West Jaintia Hills,2382.0,5636.0,3798.0,11816.0,8018.0,4302.0,1875.0,6177.0,53.65427787478174,3716.0,Yellow (Moderate Risk)
Meghalaya,West Khasi Hills,2410.0,8178.0,5310.0,15898.0,10588.0,3326.0,2728.0,6054.0,31.41292028711749,7262.0,Red (Service Desert)
Mizoram,Aizawl,762.0,236.0,61.0,1059.0,998.0,26633.0,11044.0,37677.0,100.0,0.0,Green (Compliant)
Mizoram,Champhai,805.0,269.0,91.0,1165.0,1074.0,11652.0,4316.0,15968.0,100.0,0.0,Green (Compliant)
Mizoram,Hnahthial,2.0,0.0,0.0,2.0,2.0,10.0,7.0,17.0,100.0,0.0,Green (Compliant)
Mizoram,Khawzawl,5.0,7.0,24.0,36.0,12.0,6.0,2.0,8.0,50.0,6.0,Yellow (Moderate Risk)
Mizoram,Kolasib,189.0,51.0,35.0,275.0,240.0,8032.0,2899.0,10931.0,100.0,0.0,Green (Compliant)
Mizoram,Lawngtlai,1164.0,381.0,97.0,1642.0,1545.0,8990.0,4440.0,13430.0,100.0,0.0,Green (Compliant)
Mizoram,Lunglei,541.0,116.0,69.0,726.0,657.0,10249.0,5040.0,15289.0,100.0,0.0,Green (Compliant)
Mizoram,Mamit,141.0,27.0,3.0,171.0,168.0,8827.0,1888.0,10715.0,100.0,0.0,Green (Compliant)
Mizoram,Mammit,71.0,8.0,0.0,79.0,79.0,1723.0,1134.0,2857.0,100.0,0.0,Green (Compliant)
Mizoram,Saiha,374.0,181.0,102.0,657.0,555.0,4477.0,1279.0,5756.0,100.0,0.0,Green (Compliant)
Mizoram,Saitual,2.0,3.0,7.0,12.0,5.0,37.0,40.0,77.0,100.0,0.0,Green (Compliant)
Mizoram,Serchhip,80.0,16.0,6.0,102.0,96.0,4895.0,2709.0,7604.0,100.0,0.0,Green (Compliant)
Nagaland,Chumukedima,37.0,97.0,50.0,184.0,134.0,245.0,406.0,651.0,100.0,0.0,Green (Compliant)
Nagaland,Dimapur,1118.0,1802.0,276.0,3196.0,2920.0,9331.0,15892.0,25223.0,100.0,0.0,Green (Compliant)
Nagaland,Kiphire,163.0,693.0,52.0,908.0,856.0,1576.0,2734.0,4310.0,100.0,0.0,Green (Compliant)
Nagaland,Kohima,562.0,952.0,107.0,1621.0,1514.0,3226.0,10727.0,13953.0,100.0,0.0,Green (Compliant)
Nagaland,Longleng,205.0,636.0,48.0,889.0,841.0,671.0,2003.0,2674.0,79.7859690844233,170.0,Yellow (Moderate Risk)
Nagaland,Meluri,2.0,13.0,2.0,17.0,15.0,160.0,705.0,865.0,100.0,0.0,Green (Compliant)
Nagaland,Mokokchung,132.0,315.0,43.0,490.0,447.0,2120.0,6425.0,8545.0,100.0,0.0,Green (Compliant)
Nagaland,Mon,618.0,1434.0,171.0,2223.0,2052.0,5267.0,8777.0,14044.0,100.0,0.0,Green (Compliant)
Nagaland,Niuland,14.0,15.0,2.0,31.0,29.0,110.0,175.0,285.0,100.0,0.0,Green (Compliant)
Nagaland,Noklak,70.0,246.0,38.0,354.0,316.0,227.0,520.0,747.0,71.83544303797468,89.0,Yellow (Moderate Risk)
Nagaland,Peren,511.0,843.0,100.0,1454.0,1354.0,1819.0,2765.0,4584.0,100.0,0.0,Green (Compliant)
Nagaland,Phek,309.0,695.0,39.0,1043.0,1004.0,1620.0,7138.0,8758.0,100.0,0.0,Green (Compliant)
Nagaland,Shamator,3.0,221.0,23.0,247.0,224.0,36.0,134.0,170.0,16.071428571428573,188.0,Red (Service Desert)
Nagaland,Tseminyu,7.0,15.0,10.0,32.0,22.0,53.0,133.0,186.0,100.0,0.0,Green (Compliant)
Nagaland,Tuensang,512.0,983.0,84.0,1579.0,1495.0,2650.0,7058.0,9708.0,100.0,0.0,Green (Compliant)
Nagaland,Wokha,118.0,410.0,30.0,558.0,528.0,1973.0,4954.0,6927.0,100.0,0.0,Green (Compliant)
Nagaland,Zunheboto,131.0,583.0,47.0,761.0,714.0,1477.0,6486.0,7963.0,100.0,0.0,Green (Compliant)
ODISHA,NUAPADA,1.0,0.0,0.0,1.0,1.0,9.0,25.0,34.0,100.0,0.0,Green (Compliant)
Odisha,ANGUL,1.0,0.0,0.0,1.0,1.0,3.0,2.0,5.0,100.0,0.0,Green (Compliant)
Odisha,ANUGUL,12.0,1.0,0.0,13.0,13.0,80.0,165.0,245.0,100.0,0.0,Green (Compliant)
Odisha,Angul,2582.0,413.0,14.0,3009.0,2995.0,32301.0,31747.0,64048.0,100.0,0.0,Green (Compliant)
Odisha,Anugal,1.0,2.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,3.0,Red (Service Desert)
Odisha,Anugul,117.0,26.0,0.0,143.0,143.0,357.0,1297.0,1654.0,100.0,0.0,Green (Compliant)
Odisha,BALANGIR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Red (Service Desert)
Odisha,Balangir,4254.0,924.0,56.0,5234.0,5178.0,46325.0,42647.0,88972.0,100.0,0.0,Green (Compliant)
Odisha,Baleshwar,641.0,204.0,0.0,845.0,845.0,5494.0,15570.0,21064.0,100.0,0.0,Green (Compliant)
Odisha,Baleswar,4864.0,1147.0,4.0,6015.0,6011.0,60252.0,44411.0,104663.0,100.0,0.0,Green (Compliant)
Odisha,Bargarh,4329.0,818.0,3.0,5150.0,5147.0,41870.0,38922.0,80792.0,100.0,0.0,Green (Compliant)
Odisha,Baudh,138.0,33.0,0.0,171.0,171.0,936.0,3904.0,4840.0,100.0,0.0,Green (Compliant)
Odisha,Bhadrak,3369.0,1137.0,14.0,4520.0,4506.0,51497.0,40578.0,92075.0,100.0,0.0,Green (Compliant)
Odisha,Boudh,1177.0,245.0,2.0,1424.0,1422.0,12444.0,11863.0,24307.0,100.0,0.0,Green (Compliant)
Odisha,Cuttack,4040.0,1025.0,15.0,5080.0,5065.0,65497.0,69264.0,134761.0,100.0,0.0,Green (Compliant)
Odisha,Debagarh,776.0,95.0,5.0,876.0,871.0,8406.0,7841.0,16247.0,100.0,0.0,Green (Compliant)
Odisha,Dhenkanal,2358.0,525.0,8.0,2891.0,2883.0,37411.0,38664.0,76075.0,100.0,0.0,Green (Compliant)
Odisha,Gajapati,1658.0,318.0,18.0,1994.0,1976.0,30076.0,28850.0,58926.0,100.0,0.0,Green (Compliant)
Odisha,Ganjam,6709.0,996.0,9.0,7714.0,7705.0,94544.0,87307.0,181851.0,100.0,0.0,Green (Compliant)
Odisha,JAJPUR,1967.0,456.0,49.0,2472.0,2423.0,20905.0,15643.0,36548.0,100.0,0.0,Green (Compliant)
Odisha,Jagatsinghapur,2821.0,304.0,24.0,3149.0,3125.0,26284.0,21891.0,48175.0,100.0,0.0,Green (Compliant)
Odisha,Jagatsinghpur,626.0,68.0,0.0,694.0,694.0,2860.0,9233.0,12093.0,100.0,0.0,Green (Compliant)
Odisha,Jajapur,2014.0,481.0,2.0,2497.0,2495.0,28109.0,31245.0,59354.0,100.0,0.0,Green (Compliant)
Odisha,Jajpur,10.0,7.0,0.0,17.0,17.0,85.0,201.0,286.0,100.0,0.0,Green (Compliant)
Odisha,Jharsuguda,1071.0,86.0,0.0,1157.0,1157.0,13418.0,12371.0,25789.0,100.0,0.0,Green (Compliant)
Odisha,Kalahandi,3350.0,1071.0,64.0,4485.0,4421.0,42854.0,52056.0,94910.0,100.0,0.0,Green (Compliant)
Odisha,Kandhamal,2603.0,438.0,8.0,3049.0,3041.0,28755.0,30958.0,59713.0,100.0,0.0,Green (Compliant)
Odisha,Kendrapara,3161.0,753.0,48.0,3962.0,3914.0,39525.0,38623.0,78148.0,100.0,0.0,Green (Compliant)
Odisha,Kendujhar,4330.0,1032.0,15.0,5377.0,5362.0,47370.0,54574.0,101944.0,100.0,0.0,Green (Compliant)
Odisha,Khorda,3496.0,654.0,165.0,4315.0,4150.0,48459.0,45859.0,94318.0,100.0,0.0,Green (Compliant)
Odisha,Khordha,385.0,98.0,13.0,496.0,483.0,1672.0,7323.0,8995.0,100.0,0.0,Green (Compliant)
Odisha,Koraput,3172.0,1165.0,46.0,4383.0,4337.0,47162.0,56820.0,103982.0,100.0,0.0,Green (Compliant)
Odisha,Malkangiri,2333.0,486.0,4.0,2823.0,2819.0,27302.0,20713.0,48015.0,100.0,0.0,Green (Compliant)
Odisha,Mayurbhanj,6227.0,1860.0,35.0,8122.0,8087.0,77366.0,79552.0,156918.0,100.0,0.0,Green (Compliant)
Odisha,NAYAGARH,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,Red (Service Desert)
Odisha,NUAPADA,34.0,4.0,0.0,38.0,38.0,61.0,200.0,261.0,100.0,0.0,Green (Compliant)
Odisha,Nabarangapur,4174.0,1990.0,65.0,6229.0,6164.0,45252.0,45323.0,90575.0,100.0,0.0,Green (Compliant)
Odisha,Nabarangpur,327.0,103.0,12.0,442.0,430.0,0.0,0.0,0.0,0.0,430.0,Red (Service Desert)
Odisha,Nayagarh,2080.0,271.0,11.0,2362.0,2351.0,30128.0,30707.0,60835.0,100.0,0.0,Green (Compliant)
Odisha,Nuapada,1666.0,413.0,2.0,2081.0,2079.0,23036.0,23620.0,46656.0,100.0,0.0,Green (Compliant)
Odisha,Puri,2959.0,548.0,4.0,3511.0,3507.0,36327.0,35154.0,71481.0,100.0,0.0,Green (Compliant)
Odisha,Rayagada,2370.0,672.0,3.0,3045.0,3042.0,29519.0,29352.0,58871.0,100.0,0.0,Green (Compliant)
Odisha,Sambalpur,2234.0,317.0,1.0,2552.0,2551.0,26666.0,25524.0,52190.0,100.0,0.0,Green (Compliant)
Odisha,Sonapur,1266.0,221.0,1.0,1488.0,1487.0,15279.0,10976.0,26255.0,100.0,0.0,Green (Compliant)
Odisha,Subarnapur,339.0,60.0,0.0,399.0,399.0,1902.0,4573.0,6475.0,100.0,0.0,Green (Compliant)
Odisha,Sundargarh,486.0,105.0,0.0,591.0,591.0,3142.0,11889.0,15031.0,100.0,0.0,Green (Compliant)
Odisha,Sundergarh,3341.0,640.0,19.0,4000.0,3981.0,47566.0,46692.0,94258.0,100.0,0.0,Green (Compliant)
Odisha,jajpur,14.0,4.0,0.0,18.0,18.0,86.0,126.0,212.0,100.0,0.0,Green (Compliant)
Orissa,Angul,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,Red (Service Desert)
Orissa,Anugul,42.0,9.0,0.0,51.0,51.0,57.0,149.0,206.0,100.0,0.0,Green (Compliant)
Orissa,Anugul  *,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Red (Service Desert)
Orissa,Balangir,328.0,108.0,0.0,436.0,436.0,2473.0,9600.0,12073.0,100.0,0.0,Green (Compliant)
Orissa,Baleshwar,337.0,47.0,0.0,384.0,384.0,1068.0,2704.0,3772.0,100.0,0.0,Green (Compliant)
Orissa,Baleswar,2.0,1.0,0.0,3.0,3.0,6.0,5.0,11.0,100.0,0.0,Green (Compliant)
Orissa,Bargarh,82.0,7.0,0.0,89.0,89.0,260.0,755.0,1015.0,100.0,0.0,Green (Compliant)
Orissa,Baudh,4.0,0.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0,4.0,Red (Service Desert)
Orissa,Bhadrak,332.0,39.0,0.0,371.0,371.0,1564.0,4041.0,5605.0,100.0,0.0,Green (Compliant)
Orissa,Cuttack,265.0,57.0,0.0,322.0,322.0,1033.0,5274.0,6307.0,100.0,0.0,Green (Compliant)
Orissa,Debagarh,7.0,0.0,0.0,7.0,7.0,2.0,3.0,5.0,28.57142857142857,5.0,Red (Service Desert)
Orissa,Dhenkanal,108.0,18.0,0.0,126.0,126.0,441.0,1131.0,1572.0,100.0,0.0,Green (Compliant)
Orissa,Gajapati,8.0,0.0,0.0,8.0,8.0,9.0,57.0,66.0,100.0,0.0,Green (Compliant)
Orissa,Ganjam,354.0,48.0,0.0,402.0,402.0,1719.0,5292.0,7011.0,100.0,0.0,Green (Compliant)
Orissa,Jagatsinghapur,31.0,4.0,0.0,35.0,35.0,57.0,170.0,227.0,100.0,0.0,Green (Compliant)
Orissa,Jajapur,93.0,18.0,0.0,111.0,111.0,165.0,594.0,759.0,100.0,0.0,Green (Compliant)
Orissa,Jharsuguda,25.0,0.0,0.0,25.0,25.0,20.0,47.0,67.0,80.0,5.0,Green (Compliant)
Orissa,Kalahandi,11.0,0.0,0.0,11.0,11.0,3.0,11.0,14.0,27.27272727272727,8.0,Red (Service Desert)
Orissa,Kandhamal,30.0,2.0,0.0,32.0,32.0,39.0,187.0,226.0,100.0,0.0,Green (Compliant)
Orissa,Kendrapara,49.0,4.0,0.0,53.0,53.0,47.0,191.0,238.0,88.67924528301887,6.0,Green (Compliant)
Orissa,Kendrapara *,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Red (Service Desert)
Orissa,Kendujhar,39.0,10.0,0.0,49.0,49.0,53.0,236.0,289.0,100.0,0.0,Green (Compliant)
Orissa,Khorda,1.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,100.0,0.0,Green (Compliant)
Orissa,Khordha,629.0,97.0,0.0,726.0,726.0,1868.0,11761.0,13629.0,100.0,0.0,Green (Compliant)
Orissa,Khordha  *,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Red (Service Desert)
Orissa,Koraput,94.0,25.0,0.0,119.0,119.0,229.0,1000.0,1229.0,100.0,0.0,Green (Compliant)
Orissa,Malkangiri,40.0,7.0,0.0,47.0,47.0,51.0,170.0,221.0,100.0,0.0,Green (Compliant)
Orissa,Mayurbhanj,31.0,1.0,0.0,32.0,32.0,12.0,55.0,67.0,37.5,20.0,Red (Service Desert)
Orissa,Nabarangapur,1.0,2.0,0.0,3.0,3.0,0.0,11.0,11.0,0.0,3.0,Red (Service Desert)
Orissa,Nayagarh,92.0,12.0,0.0,104.0,104.0,361.0,827.0,1188.0,100.0,0.0,Green (Compliant)
Orissa,Nuapada,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,Red (Service Desert)
Orissa,Puri,194.0,26.0,0.0,220.0,220.0,861.0,2581.0,3442.0,100.0,0.0,Green (Compliant)
Orissa,Rayagada,146.0,35.0,0.0,181.0,181.0,162.0,1266.0,1428.0,89.50276243093923,19.0,Green (Compliant)
Orissa,Sambalpur,21.0,4.0,0.0,25.0,25.0,22.0,110.0,132.0,88.0,3.0,Green (Compliant)
Orissa,Sonapur,22.0,0.0,0.0,22.0,22.0,18.0,52.0,70.0,81.81818181818183,4.0,Green (Compliant)
Orissa,Subarnapur,6.0,0.0,0.0,6.0,6.0,12.0,18.0,30.0,100.0,0.0,Green (Compliant)
Orissa,Sundargarh,121.0,18.0,0.0,139.0,139.0,180.0,976.0,1156.0,100.0,0.0,Green (Compliant)
Orissa,Sundergarh,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,Red (Service Desert)
Pondicherry,Cuddalore,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,Red (Service Desert)
Pondicherry,Karaikal,154.0,8.0,0.0,162.0,162.0,160.0,2573.0,2733.0,98.76543209876543,2.0,Green (Compliant)
Pondicherry,Pondicherry,1015.0,69.0,0.0,1084.0,1084.0,5050.0,19668.0,24718.0,100.0,0.0,Green (Compliant)
Pondicherry,Viluppuram,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,Red (Service Desert)
Pondicherry,Yanam,24.0,2.0,0.0,26.0,26.0,5.0,117.0,122.0,19.230769230769234,21.0,Red (Service Desert)
Puducherry,Karaikal,363.0,30.0,12.0,405.0,393.0,5587.0,7926.0,13513.0,100.0,0.0,Green (Compliant)
Puducherry,Pondicherry,3.0,0.0,0.0,3.0,3.0,6.0,47.0,53.0,100.0,0.0,Green (Compliant)
Puducherry,Puducherry,1213.0,85.0,32.0,1330.0,1298.0,16187.0,12467.0,28654.0,100.0,0.0,Green (Compliant)
Puducherry,Yanam,6.0,1.0,0.0,7.0,7.0,48.0,53.0,101.0,100.0,0.0,Green (Compliant)
Punjab,Amritsar,7633.0,1775.0,247.0,9655.0,9408.0,56802.0,98206.0,155008.0,100.0,0.0,Green (Compliant)
Punjab,Barnala,926.0,79.0,8.0,1013.0,1005.0,16109.0,19430.0,35539.0,100.0,0.0,Green (Compliant)
Punjab,Bathinda,2388.0,298.0,18.0,2704.0,2686.0,42639.0,54101.0,96740.0,100.0,0.0,Green (Compliant)
Punjab,Faridkot,793.0,99.0,10.0,902.0,892.0,15023.0,24389.0,39412.0,100.0,0.0,Green (Compliant)
Punjab,Fatehgarh Sahib,891.0,144.0,13.0,1048.0,1035.0,17318.0,20081.0,37399.0,100.0,0.0,Green (Compliant)
Punjab,Fazilka,1630.0,271.0,10.0,1911.0,1901.0,29691.0,31704.0,61395.0,100.0,0.0,Green (Compliant)
Punjab,Ferozepur,1262.0,114.0,5.0,1381.0,1376.0,24604.0,30726.0,55330.0,100.0,0.0,Green (Compliant)
Punjab,Firozpur,347.0,48.0,0.0,395.0,395.0,1965.0,9515.0,11480.0,100.0,0.0,Green (Compliant)
Punjab,Gurdaspur,4436.0,558.0,126.0,5120.0,4994.0,40136.0,79099.0,119235.0,100.0,0.0,Green (Compliant)
Punjab,Hoshiarpur,3515.0,401.0,218.0,4134.0,3916.0,33856.0,58908.0,92764.0,100.0,0.0,Green (Compliant)
Punjab,Jalandhar,3314.0,732.0,72.0,4118.0,4046.0,50422.0,90848.0,141270.0,100.0,0.0,Green (Compliant)
Punjab,Kapurthala,2067.0,446.0,1213.0,3726.0,2513.0,18246.0,35857.0,54103.0,100.0,0.0,Green (Compliant)
Punjab,Ludhiana,12209.0,4573.0,832.0,17614.0,16782.0,81491.0,109436.0,190927.0,100.0,0.0,Green (Compliant)
Punjab,Malerkotla,711.0,146.0,8.0,865.0,857.0,5712.0,8075.0,13787.0,100.0,0.0,Green (Compliant)
Punjab,Mansa,998.0,107.0,19.0,1124.0,1105.0,22379.0,36660.0,59039.0,100.0,0.0,Green (Compliant)
Punjab,Moga,1335.0,159.0,41.0,1535.0,1494.0,23084.0,38260.0,61344.0,100.0,0.0,Green (Compliant)
Punjab,Muktsar,306.0,28.0,0.0,334.0,334.0,923.0,7956.0,8879.0,100.0,0.0,Green (Compliant)
Punjab,Nawanshahr,169.0,23.0,0.0,192.0,192.0,179.0,4010.0,4189.0,93.22916666666666,13.0,Green (Compliant)
Punjab,Pathankot,1033.0,67.0,15.0,1115.0,1100.0,12987.0,13609.0,26596.0,100.0,0.0,Green (Compliant)
Punjab,Patiala,4298.0,769.0,83.0,5150.0,5067.0,54972.0,64339.0,119311.0,100.0,0.0,Green (Compliant)
Punjab,Rupnagar,1140.0,93.0,13.0,1246.0,1233.0,17432.0,28021.0,45453.0,100.0,0.0,Green (Compliant)
Punjab,S.A.S Nagar,493.0,164.0,48.0,705.0,657.0,0.0,0.0,0.0,0.0,657.0,Red (Service Desert)
Punjab,S.A.S Nagar(Mohali),241.0,36.0,0.0,277.0,277.0,351.0,2384.0,2735.0,100.0,0.0,Green (Compliant)
Punjab,SAS Nagar (Mohali),2398.0,493.0,62.0,2953.0,2891.0,30755.0,27086.0,57841.0,100.0,0.0,Green (Compliant)
Punjab,Sangrur,2087.0,203.0,39.0,2329.0,2290.0,37125.0,45345.0,82470.0,100.0,0.0,Green (Compliant)
Punjab,Shaheed Bhagat Singh Nagar,801.0,101.0,44.0,946.0,902.0,13729.0,16771.0,30500.0,100.0,0.0,Green (Compliant)
Punjab,Sri Muktsar Sahib,1157.0,150.0,8.0,1315.0,1307.0,25553.0,30670.0,56223.0,100.0,0.0,Green (Compliant)
Punjab,Tarn Taran,2646.0,273.0,20.0,2939.0,2919.0,26674.0,54028.0,80702.0,100.0,0.0,Green (Compliant)
Rajasthan,Ajmer,9200.0,2787.0,148.0,12135.0,11987.0,78270.0,63588.0,141858.0,100.0,0.0,Green (Compliant)
Rajasthan,Alwar,15764.0,7314.0,305.0,23383.0,23078.0,124960.0,98489.0,223449.0,100.0,0.0,Green (Compliant)
Rajasthan,Balotra,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,Red (Service Desert)
Rajasthan,Banswara,4203.0,3030.0,30.0,7263.0,7233.0,52757.0,40954.0,93711.0,100.0,0.0,Green (Compliant)
Rajasthan,Baran,4532.0,1658.0,77.0,6267.0,6190.0,41044.0,39212.0,80256.0,100.0,0.0,Green (Compliant)
Rajasthan,Barmer,10522.0,5233.0,96.0,15851.0,15755.0,114905.0,81860.0,196765.0,100.0,0.0,Green (Compliant)
Rajasthan,Beawar,1.0,0.0,0.0,1.0,1.0,2.0,6.0,8.0,100.0,0.0,Green (Compliant)
Rajasthan,Bharatpur,10236.0,6643.0,175.0,17054.0,16879.0,78011.0,63144.0,141155.0,100.0,0.0,Green (Compliant)
Rajasthan,Bhilwara,7865.0,3035.0,183.0,11083.0,10900.0,63856.0,56163.0,120019.0,100.0,0.0,Green (Compliant)
Rajasthan,Bikaner,7464.0,5620.0,199.0,13283.0,13084.0,62218.0,68653.0,130871.0,100.0,0.0,Green (Compliant)
Rajasthan,Bundi,3414.0,1334.0,124.0,4872.0,4748.0,32954.0,29903.0,62857.0,100.0,0.0,Green (Compliant)
Rajasthan,Chittaurgarh,286.0,70.0,1.0,357.0,356.0,569.0,1669.0,2238.0,100.0,0.0,Green (Compliant)
Rajasthan,Chittorgarh,3698.0,2160.0,128.0,5986.0,5858.0,35481.0,27117.0,62598.0,100.0,0.0,Green (Compliant)
Rajasthan,Churu,7888.0,4732.0,160.0,12780.0,12620.0,67446.0,65778.0,133224.0,100.0,0.0,Green (Compliant)
Rajasthan,Dausa,4277.0,1807.0,49.0,6133.0,6084.0,56018.0,50312.0,106330.0,100.0,0.0,Green (Compliant)
Rajasthan,Deeg,13.0,36.0,12.0,61.0,49.0,4.0,138.0,142.0,8.16326530612245,45.0,Red (Service Desert)
Rajasthan,Deeg ,1.0,7.0,0.0,8.0,8.0,3.0,13.0,16.0,37.5,5.0,Red (Service Desert)
Rajasthan,Dhaulpur,93.0,46.0,0.0,139.0,139.0,117.0,283.0,400.0,84.17266187050359,22.0,Green (Compliant)
Rajasthan,Dholpur,5719.0,2711.0,150.0,8580.0,8430.0,47710.0,26707.0,74417.0,100.0,0.0,Green (Compliant)
Rajasthan,Didwana-Kuchaman,2.0,0.0,0.0,2.0,2.0,1.0,7.0,8.0,50.0,1.0,Yellow (Moderate Risk)
Rajasthan,Dungarpur,3869.0,2649.0,53.0,6571.0,6518.0,51452.0,35106.0,86558.0,100.0,0.0,Green (Compliant)
Rajasthan,Ganganagar,4186.0,1276.0,42.0,5504.0,5462.0,46082.0,56446.0,102528.0,100.0,0.0,Green (Compliant)
Rajasthan,Hanumangarh,3628.0,1271.0,41.0,4940.0,4899.0,43250.0,53383.0,96633.0,100.0,0.0,Green (Compliant)
Rajasthan,Jaipur,21436.0,8976.0,734.0,31146.0,30412.0,158293.0,197591.0,355884.0,100.0,0.0,Green (Compliant)
Rajasthan,Jaisalmer,1683.0,1120.0,51.0,2854.0,2803.0,25276.0,19701.0,44977.0,100.0,0.0,Green (Compliant)
Rajasthan,Jalor,7882.0,5875.0,234.0,13991.0,13757.0,51608.0,48178.0,99786.0,100.0,0.0,Green (Compliant)
Rajasthan,Jalore,298.0,183.0,13.0,494.0,481.0,3.0,17.0,20.0,0.6237006237006237,478.0,Red (Service Desert)
Rajasthan,Jhalawar,4978.0,2002.0,56.0,7036.0,6980.0,42460.0,37652.0,80112.0,100.0,0.0,Green (Compliant)
Rajasthan,Jhunjhunu,210.0,101.0,0.0,311.0,311.0,541.0,1400.0,1941.0,100.0,0.0,Green (Compliant)
Rajasthan,Jhunjhunun,5749.0,1776.0,86.0,7611.0,7525.0,48082.0,62310.0,110392.0,100.0,0.0,Green (Compliant)
Rajasthan,Jodhpur,14563.0,6724.0,928.0,22215.0,21287.0,114854.0,104179.0,219033.0,100.0,0.0,Green (Compliant)
Rajasthan,Karauli,5857.0,2670.0,109.0,8636.0,8527.0,49784.0,31187.0,80971.0,100.0,0.0,Green (Compliant)
Rajasthan,Khairthal-Tijara,0.0,0.0,0.0,0.0,0.0,4.0,11.0,15.0,0.0,0.0,Red (Service Desert)
Rajasthan,Kota,5545.0,1876.0,104.0,7525.0,7421.0,47161.0,46193.0,93354.0,100.0,0.0,Green (Compliant)
Rajasthan,Kotputli-Behror,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,Red (Service Desert)
Rajasthan,Nagaur,11618.0,5441.0,208.0,17267.0,17059.0,104709.0,100659.0,205368.0,100.0,0.0,Green (Compliant)
Rajasthan,Pali,6300.0,2696.0,118.0,9114.0,8996.0,70502.0,85408.0,155910.0,100.0,0.0,Green (Compliant)
Rajasthan,Phalodi,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Red (Service Desert)
Rajasthan,Pratapgarh,2643.0,1133.0,18.0,3794.0,3776.0,32886.0,23401.0,56287.0,100.0,0.0,Green (Compliant)
Rajasthan,Rajsamand,3078.0,1405.0,29.0,4512.0,4483.0,33770.0,28192.0,61962.0,100.0,0.0,Green (Compliant)
Rajasthan,Salumbar,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Red (Service Desert)
Rajasthan,Sawai Madhopur,4575.0,2083.0,86.0,6744.0,6658.0,42901.0,38521.0,81422.0,100.0,0.0,Green (Compliant)
Rajasthan,Sikar,8163.0,3061.0,176.0,11400.0,11224.0,73998.0,87615.0,161613.0,100.0,0.0,Green (Compliant)
Rajasthan,Sirohi,5500.0,4853.0,379.0,10732.0,10353.0,35757.0,34393.0,70150.0,100.0,0.0,Green (Compliant)
Rajasthan,Tonk,4198.0,1656.0,61.0,5915.0,5854.0,41737.0,38186.0,79923.0,100.0,0.0,Green (Compliant)
Rajasthan,Udaipur,8641.0,6073.0,192.0,14906.0,14714.0,95310.0,84468.0,179778.0,100.0,0.0,Green (Compliant)
Sikkim,East,215.0,153.0,2.0,370.0,368.0,2428.0,3095.0,5523.0,100.0,0.0,Green (Compliant)
Sikkim,East Sikkim,184.0,136.0,19.0,339.0,320.0,2607.0,1482.0,4089.0,100.0,0.0,Green (Compliant)
Sikkim,Mangan,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,Red (Service Desert)
Sikkim,Namchi,3.0,7.0,14.0,24.0,10.0,0.0,5.0,5.0,0.0,10.0,Red (Service Desert)
Sikkim,North,34.0,10.0,0.0,44.0,44.0,152.0,155.0,307.0,100.0,0.0,Green (Compliant)
Sikkim,North Sikkim,45.0,17.0,0.0,62.0,62.0,636.0,282.0,918.0,100.0,0.0,Green (Compliant)
Sikkim,South,88.0,108.0,1.0,197.0,196.0,1018.0,2032.0,3050.0,100.0,0.0,Green (Compliant)
Sikkim,South Sikkim,187.0,247.0,25.0,459.0,434.0,1299.0,754.0,2053.0,100.0,0.0,Green (Compliant)
Sikkim,West,92.0,111.0,5.0,208.0,203.0,1530.0,2054.0,3584.0,100.0,0.0,Green (Compliant)
